Polarity,Alignment.ID,Poor_peak_shape,Average.Rt.min.,Average.Mz,Metabolite.name,Metabolite,Adduct.type,Post.curation.result,Fill..,MS.MS.assigned,Reference.RT,Reference.m.z,Formula,Ontology,INCHIKEY,SMILES,Annotation.tag..VS1.0.,RT.matched,m.z.matched,MS.MS.matched,Comment,Manually.modified.for.quantification,Manually.modified.for.annotation,Isotope.tracking.parent.ID,Isotope.tracking.weight.number,RT.similarity,m.z.similarity,Simple.dot.product,Weighted.dot.product,Reverse.dot.product,Matched.peaks.count,Matched.peaks.percentage,Total.score,S.N.average,Spectrum.reference.file.name,MS1.isotopic.spectrum,MS.MS.spectrum,X1,X11,X12,X13,X14,X15,X16,X17,X19,X2,X4,X5,X6,X7,X8,X9,QC1,QC2,QC3,X1.1,X1.2,ppm
Pos,20427,,12.791,812.61908,PC 38:3|PC 16:0_22:3,PC 16:0_22:3,[M+H]+,null,0.74,TRUE,10.314,812.61639,C46H86NO8P,PC,RSFPKBHSGZGCAF-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC=CCC=CCC=CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20427,0,0,0.99,0.59,0.84,0.3,6,1,1.58,813.64,QC2,812.61829:11146495 813.62295:5977630 814.62762:1689653,86.09648:173383 92.19244:29431 92.19865:20795 96.05795:5139 98.98437:7848 104.10699:24665 124.99996:78351 162.95605:8604 184.07365:3025196 193.12411:6586 347.12183:6114 483.84470:6836 662.19696:6540,86193744,95552904,168376576,215917408,65343944,147128080,112194512,52480832,176405664,168717328,116787832,68758584,112920136,101461808,58019400,48181432,213242656,220624699,219161979,71972157.41,69768330.77,3.310295034
Pos,20322,,10.82,810.60217,PC 38:4|PC 18:1_20:3a,PC 18:1_20:3,[M+H]+,null,0.84,TRUE,9.564,810.60071,C46H84NO8P,PC,TWXNOZDNXVHOLP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20322,0,0,1,0.62,0.82,0.34,4,1,1.59,4385.7,QC2,810.60217:31580050 811.60684:15792112 812.61151:4630608,86.09148:29367 86.09655:605221 92.19691:99705 98.98423:32523 104.10714:70042 124.99996:277788 167.54482:17231 183.84648:13820 184.07367:9417739 185.07713:137147 186.07797:59535 343.40393:16002 373.44989:16411 387.46005:17307 567.36670:21374,235699552,237059712,303161824,336944384,184009840,249982304,192455312,139924880,307214720,348102400,211761824,148002304,207376864,222017216,155758048,142474911,401722038,415727626,406752463,142837175.7,122978198.2,1.801133384
Pos,20323,,11.842,810.60223,PC 38:4|PC 18:0_20:4,PC 18:0_20:4,[M+H]+,null,0.79,TRUE,9.564,810.60071,C46H84NO8P,PC,TWXNOZDNXVHOLP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20323,0,0,1,0.62,0.83,0.34,4,1,1.6,1310.12,QC2,810.60223:10289768 811.60690:4415306 812.61157:1469978,77.45907:6058 79.63517:5686 81.25397:4781 81.29621:5190 86.09147:10760 86.09650:196801 92.19327:37375 98.98429:10557 102.05547:5607 104.10707:20882 112.34035:5159 121.46124:5015 123.28099:6072 124.99986:95623 135.24121:5032 141.68950:5024 181.23834:5532 184.07367:3038098 214.96284:6064 352.32013:6818 627.52496:5997 750.44598:6337,109175760,123236096,128977440,114225392,108500024,120771736,134084464,124855856,126829272,135009968,129863392,129209688,100578672,153664528,97787768,130772000,207058029,214683998,210679105,62251629.12,67809690.74,1.875152564
Pos,20325,,11.327,810.60284,PC 38:4|PC 18:1_20:3b,PC 18:1_20:3,[M+H]+,null,1,TRUE,9.564,810.60071,C46H84NO8P,PC,TWXNOZDNXVHOLP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20325,0,0,0.99,0.63,0.83,0.34,4,1,1.6,12051.85,QC2,810.60260:77472096 811.60727:41655236 812.61194:10733753,85.04163:42970 86.09653:1168038 89.44466:34662 92.19182:180278 92.19810:105087 98.98454:156017 104.10680:101532 124.99990:614402 184.07370:18831500 190.86545:44736 311.15704:41563 374.80515:46636 471.45337:44722 619.17395:44882,511159712,556740416,848307328,1097154602,380793408,740432000,494106304,236434016,916803274,920816192,531739616,315735424,560803136,464710752,358868768,223601984,1035668590,1038710533,1029972069,404627396.6,391715771,2.627680896
Pos,20222,,10.049,808.58704,PC 38:5|PC 18:1_20:4,PC 18:1_20:4,[M+H]+,null,1,TRUE,9.185,808.58508,C46H82NO8P,PC,SWOKEJBWARJLGN-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20222,0,0,0.99,0.59,0.83,0.32,6,1,1.58,36536.55,QC2,808.58710:133520208 809.59176:72611024 810.59643:20737116,86.09656:2764016 92.19244:494895 92.19875:301420 98.98419:128393 99.03702:96894 99.59867:83102 104.10644:180016 104.71073:86039 125.00018:1165341 129.51125:103246 184.07372:41729708 193.15479:104524 319.70804:100348 370.64639:120967 487.14804:95514 497.80484:96966 526.33264:103702 604.45642:128335 747.16693:117656 747.81708:104942 771.61249:103725,1419809024,1310620364,1506055078,1552211456,1192522655,1424165248,1187260032,1069084916,1434035722,1507449420,1295990400,1236007424,1289674496,1506023168,1073929015,1277428096,1976052660,1958856432,2000858764,1173041058,469228206.5,2.423987343
Pos,20223,,10.721,808.58728,PC 38:5|PC 16:0_22:5,PC 16:0_22:5,[M+H]+,null,1,TRUE,9.639,808.58508,C46H82NO8P,PC,CANZVNSRAPPYKG-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20223,0,0,0.99,0.62,0.83,0.38,6,1,1.61,4661.23,QC3,808.58728:32522266 809.59195:16415783 810.59662:21730336,79.90718:14108 86.09660:700506 92.19413:121904 98.98442:33482 104.10699:83526 125.00006:294346 184.07367:9432618 192.21872:16886 328.90240:16905 595.83759:20431 808.57751:28084,111906024,143036032,180480864,246371648,84958035,226763760,233742981,103756344,194718656,194270764,215801539,136942688,153951840,196630736,93556144,110986824,309492279,336538876,326381644,139780742.8,99421786.1,2.72080212
Pos,20128,,9.704,806.57117,PC 38:6|PC 16:0_22:6,PC 16:0_22:6,[M+H]+,null,1,TRUE,8.873,806.5694,C46H80NO8P,PC,ZZCKHSDYCDDKIG-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCC=CCC=CCC=CCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20128,0,0,0.99,0.63,0.83,0.34,4,1,1.6,19672.55,QC3,806.57141:138234496 807.57608:72088376 808.58075:26156744,86.09658:1124371 92.19334:80103 92.19926:30856 98.98437:72952 102.05511:86979 104.10712:151527 125.00003:489932 125.96653:14312 184.07376:15252413 496.34048:26641 548.00110:16006 623.51050:22581 658.04730:16469,553783488,723713365,877953383,1008186368,489572536,1139153676,969568960,459311269,891651317,1065259513,876161047,664460943,781076480,913328290,456813699,628545456,1559478378,1623052981,1559780437,810708364.7,426477163.4,2.194479483
Pos,20130,,8.832,806.57135,PC 38:6|PC 18:2_20:4,PC 18:2_20:4,[M+H]+,null,1,TRUE,8.873,806.5694,C46H80NO8P,PC,ZZCKHSDYCDDKIG-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCC=CCC=CCC=CCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20130,0,0,1,0.63,0.83,0.34,4,1,1.6,2714.62,QC1,806.57007:18667862 807.57474:9572852 808.57940:14522786,77.59880:8898 86.09150:18441 86.09654:470413 87.82020:11254 92.19620:83666 98.98415:25594 104.10710:23239 122.27033:9549 124.99998:190213 184.07368:6451870 222.01422:12542 300.01129:9660 319.42999:10167 385.24689:10290 759.08264:11462,59694170,50919778,80169433,68239090,44549244,84568299,49445896,35241912,92163766,144474052,46129098,28478385,43196861,40399526,34281820,33270321,157436953,153926493,163578030,71888534.97,48658677.16,2.417646888
Pos,20021,,8.548,804.55469,PC 38:7|PC 16:1_22:6,PC 16:1_22:6,[M+H]+,null,1,TRUE,8.616,804.55377,C46H78NO8P,PC,JCGCBSQRKKZNJS-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCC=CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20021,0,0,1,0.59,0.83,0.31,6,1,1.58,12737.4,QC3,804.55450:225938800 805.55917:114214032 806.56384:41363456,86.09650:5873220 92.19523:1225192 98.98388:275130 104.10732:955756 119.56122:127164 125.00003:2279272 184.07368:83390712 207.00787:151256 543.69080:158543 672.38391:144059 794.51587:149414,1103561134,1278960000,1684445906,1480330624,947044096,1770017444,1171912606,771413376,1722124672,1893268096,1160679936,944766656,1302357046,1305094528,881985271,864766196,2077778220,2168848273,2137114793,1122830491,581774988.8,1.143491006
Pos,20987,,11.635,824.61859,PC 39:4|PC 18:1_21:3,PC 18:1_21:3,[M+H]+,null,0.47,TRUE,10.26,824.61639,C47H86NO8P,PC,VDZGGKZFZYUPEK-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20987,0,0,0.98,0.56,0.81,0.3,6,1,1.56,285.41,QC2,824.61987:4834298 825.62454:2373904 826.62921:458540,86.09647:28470 92.19218:24591 92.19860:20011 125.00008:22682 126.05719:5055 142.86513:5513 184.07370:609655 204.61093:5090,20063100,29365012,30495358,48469172,23091794,33456148,30823286,15343764,41327752,41337448,29329282,19648696,28614108,32136294,18581332,19527042,47722524,45856125,45823633,26034757.96,13173410.82,2.667907195
Pos,20718,,9.038,818.57135,PC 39:7|PC 17:1_22:6,PC 17:1_22:6,[M+H]+,null,1,TRUE,8.831,818.5694,C47H80NO8P,PC,BWMGYQAIDPQZGJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20718,0,0,0.99,0.57,0.81,0.32,6,1,1.57,538337.7,QC3,818.57153:11385394 819.57620:6295397 820.58087:1737476,78.05217:4648 86.09658:176511 89.83669:4557 92.19521:100043 98.98402:6006 104.10704:28391 124.99995:75167 184.07378:2239228 191.60280:5217 222.08998:5202 317.16623:6380 392.12421:6775 435.43423:5266 508.33664:6225 543.45428:5538 610.60590:6123 676.00171:6073 797.68420:6758,39694636,67556728,76279536,85701672,43712596,89126112,69610648,31585500,87173296,101023672,61058320,46978312,57911372,81467616,35469032,50060424,130259832,135320224,137322979,57397470.44,34022254.83,2.382204857
Pos,21712,,12.63,838.63434,PC 40:4|PC 18:1_22:3,PC 18:1_22:3,[M+H]+,null,0.74,TRUE,10.248,838.63202,C48H88NO8P,PC,AAYOXXRTLLISDA-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCC=CCC=CCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,21712,0,0,0.99,0.59,0.81,0.33,4,1,1.58,315.76,QC3,838.63434:4636466 839.63901:2123250 840.64367:811109,85.49592:4798 86.09660:71704 92.19127:11783 92.19743:35110 94.94351:4885 104.10735:46818 125.00022:38837 153.21646:4912 154.73827:5944 180.41853:5638 184.07370:1264981 244.11255:5308 261.69119:6041 264.90768:5873 349.18127:6710,37031912,44132820,66304968,90360688,27752836,58169576,40976472,18506280,75212656,73862120,43513332,23971720,45591632,40526028,24467388,19797538,79405971,82927253,83442191,24942192.88,26645018.81,2.766409992
Pos,21610,,11.215,836.61835,PC 40:5|PC 18:1_22:4,PC 18:1_22:4,[M+H]+,null,1,TRUE,10.071,836.61639,C48H86NO8P,PC,HNCLFWCLQUEVGH-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,21610,0,0,1,0.53,0.81,0.3,6,1,1.56,247.15,QC1,836.61694:4688821 837.62161:2704080 838.62628:829510,76.04558:4125 86.09653:57481 92.19676:40841 102.05521:12206 124.99991:12286 131.21445:4553 140.79753:4883 146.98216:11202 153.97137:5265 162.01602:5297 180.97659:5624 184.07375:783726 184.81717:5676 251.54546:6025 306.60632:5219 404.96460:6939 585.47992:7220 779.47473:6091,35133848,35068300,47231820,43150860,27238330,43483440,28704206,19804264,49079040,50477332,29247844,23981014,31006356,28503690,21654310,22261536,56149800,64022290,59619351,20131283.82,20103389.23,2.342770263
Pos,21613,,11.646,836.61938,PC 40:5|PC 20:1_20:4,PC 20:1_20:4,[M+H]+,null,0.74,TRUE,10.071,836.61639,C48H86NO8P,PC,HNCLFWCLQUEVGH-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,21613,0,0,0.99,0.56,0.81,0.3,6,1,1.56,804.25,QC2,836.61914:11495104 837.62381:5610919 838.62848:1692712,84.25915:4775 86.09146:9217 86.09654:209549 92.19187:11983 92.19733:19117 98.98418:6253 102.05488:61235 104.10703:24479 122.03087:5066 125.00012:103096 145.47308:5835 157.38332:5299 184.07370:2771574 193.47879:5536 222.19383:4967 261.03345:5494 292.29251:5636 347.62506:5517 352.32025:7855 526.08197:6213 585.49255:7799 766.15601:6001 787.51117:6561,51954012,58430047,56504258,67044674,41060540,59807512,53552960,39449036,61413252,65203866,58661696,41152200,41645902,58686127,39425320,44387696,90952316,94369457,104053899,51176285.32,24789170.01,3.573919942
Pos,21384,,9.674,832.58649,PC 40:7|PC 18:1_22:6,PC 18:1_22:6,[M+H]+,null,1,TRUE,9.103,832.58508,C48H82NO8P,PC,FPEVDFOXMCHLKL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,21384,0,0,1,0.6,0.83,0.32,6,1,1.58,15932.27,QC2,832.58649:45874240 833.59115:24918822 834.59582:8025250,75.10629:18392 75.26720:19044 86.09657:732854 92.19278:68327 92.19870:38626 98.98472:27983 104.10706:50698 125.00013:293680 141.01149:20749 148.99828:24140 184.07365:9831262 406.16919:28919 461.96500:23304 522.34723:34326 826.89563:27848 827.06927:26350,247551472,328247136,378418240,357683253,217783696,364224672,246879423,139705060,376635665,463055008,242718097,201641008,256767557,283998801,199686432,185487138,528311547,533234507,520143374,262759961.2,139364790.3,1.693520619
Pos,21272,,8.66,830.5705,PC 40:8|PC 20:4_20:4,PC 20:4_20:4,[M+H]+,null,1,TRUE,8.814,830.5694,C48H80NO8P,PC,BFCSBEFTXQRIOJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCC=CCC=CCC=CCC=CCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,21272,0,0,0.99,0.64,0.83,0.4,4,1,1.62,6075.13,QC3,830.57117:39537372 831.57583:20341908 832.58050:8391744,75.72039:17987 80.29865:20902 84.33998:14828 85.95567:16525 86.09659:1009243 92.19622:126967 95.08560:20968 98.98426:77136 102.05505:138003 104.10720:129126 116.97340:22329 125.00005:435600 153.58990:17978 184.07370:13099655 187.18166:21602 222.01414:37199 222.09070:32579 245.34253:17006 253.46912:18178 441.99820:17584 550.35345:30564 830.54840:20652,142058518,145421490,181881419,184566134,126643363,185362372,109030897,93180288,200033332,223019260,117052995,97362581,145946559,152727568,99757248,115644164,314050197,318773395,319123185,168339273.4,77094745.24,1.32439264
Neg,2193,,1.7,438.26331,LPE 15:0,LPE 15:0,[M-H]-,null,0.95,TRUE,5.764,438.2626,C20H42NO7P,LPE,FGHPDPYCRTXYNZ-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2193,0,0,1,0.62,0.83,0.67,5,2,2.38,58441.36,QC1,438.26294:353937 439.26761:45546 440.27227:0,76.06449:2839 78.95823:3051 84.00368:3372 92.20078:15806 92.20647:5989 93.34303:3907 94.22731:3342 105.47946:3100 196.03746:7859 210.81874:3200 241.21713:188674 277.12137:6131,1684410,1898136,4367142,6105166,1487240,4499687,3107722,1246887,5582926,3645196,2543684,2025160,3409324,2653603,1130386,1484126,5940689,5843242,6669389,1966116.861,1850666.514,1.620033286
Neg,2387,,2.149,452.27875,LPE 16:0a,LPE 16:0,[M-H]-,null,0.89,TRUE,6.237,452.27829,C21H44NO7P,LPE,YVYMBNSKXOXSKW-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2387,0,0,1,0.88,0.87,0.87,5,2,2.53,606.23,QC1,452.27884:3436390 453.28351:894409 454.28817:75156,78.95883:19084 92.20408:19784 96.04865:3441 108.88767:3902 127.43459:3111 140.01144:19122 152.99567:4694 196.03767:73136 214.04869:34404 243.63419:3793 255.23282:1579954 452.27710:62451,15953291,11135188,34474816,28933148,7845262,23199523,13545403,5404804,27414449,22804831,12265284,9397671,16971778,10592557,7700997,6519436,40281620,38557027,35968695,15850095.64,12541381.72,1.017072918
Neg,2390,,2.322,452.27905,LPE 16:0b,LPE 16:0,[M-H]-,null,1,TRUE,6.237,452.27829,C21H44NO7P,LPE,YVYMBNSKXOXSKW-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2390,0,0,1,0.92,0.92,0.93,5,2,2.57,308068.8,QC1,452.27899:5103086 453.28366:1370357 454.28833:252381,78.95890:20363 92.19883:7206 92.20469:10753 110.79579:3976 133.83424:3627 140.01160:25835 152.99548:5301 156.84923:3482 187.93474:3900 196.03781:167282 214.04829:29305 255.23282:1560488 272.23645:3289 452.27777:125106,17472825,18728631,45451420,58025123,12883068,39664078,25373277,9153280,48297303,39457581,21714686,12778881,31994776,18086691,10572514,9500908,49555854,55767319,60376040,29793000.8,17676345.64,1.680381342
Neg,2345,,1.505,450.26331,LPE 16:1b,LPE 16:1,[M-H]-,null,1,TRUE,5.713,450.2626,C21H42NO7P,LPE,DSOWUEHXZJUNID-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2345,0,0,1,0.89,0.88,0.89,5,2,2.55,657198.4,QC2,450.26306:4779080 451.26773:838393 452.27240:238900,78.95885:22083 80.46676:3301 82.30145:3711 82.70397:3046 87.44955:3240 91.77171:2854 92.06185:3940 92.19991:9013 92.20571:6573 109.08675:3271 110.28143:3597 140.01161:20588 148.15224:3074 166.63280:3479 184.01317:3748 196.03792:98947 214.04848:38576 220.14160:3775 253.21712:1547487 450.26291:68529,5632614,11778967,70737164,91564712,18760420,64576404,35468780,13859312,89905152,58193240,31799356,18873162,42699920,25910418,15407972,13770070,66824455,80803962,86269635,31245077.53,28670323.72,1.576857594
Neg,2617,,2.99,466.2948,LPE 17:0,LPE 17:0,[M-H]-,null,1,TRUE,6.59,466.29391,C22H46NO7P,LPE,RVNBVQKDPQVSOY-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2617,0,0,1,0.82,0.88,0.91,5,2,2.54,71862.17,QC1,466.29483:723493 467.29950:168233 468.30417:25036,78.95872:3139 92.20364:18193 140.01158:3197 151.39084:4221 152.99654:3837 159.35396:3264 175.93159:3956 196.03833:34894 208.34395:3702 214.04820:4383 269.24838:407566 270.87344:3902 280.16754:4011 291.90933:3842 294.79102:3625 298.21524:3479 326.02945:4141 407.26852:4777 466.28873:31194,3810093,3876140,9528109,11667590,3085572,9070615,5301843,2325376,10259440,8632437,4536650,3804964,6946240,4864582,2383374,2845922,11261078,11827217,11732930,5132636.776,3758454.735,1.908667433
Neg,2587,,1.806,464.27884,LPE 17:1,LPE 17:1,[M-H]-,null,1,TRUE,6.082,464.27829,C22H44NO7P,LPE,LNJNONCNASQZOB-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2587,0,0,1,0.85,0.84,0.84,5,2,2.5,357476.9,QC2,464.27863:2520724 465.28329:683391 466.28796:1351956,78.95867:5165 92.20418:16058 98.08582:3372 135.78279:3642 140.01172:8706 180.80501:3149 196.03838:46260 214.04849:29628 235.58524:3582 267.23279:1134437 278.73224:3230 302.12628:3948 350.00400:3669 464.27795:22310,6066590,6389442,24090608,35121172,4345242,24952702,13094864,1854380,34929508,22477143,8285791,6397402,14844409,10896806,1434855,4996428,30138891,30204837,27407754,16206780.2,11762095.37,1.184634328
Neg,2821,,3.937,480.31036,LPE 18:0b,LPE 18:0,[M-H]-,null,1,TRUE,6.828,480.3096,C23H48NO7P,LPE,BBYWOYAFBUOUFP-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2821,0,0,1,0.91,0.92,0.93,5,2,2.57,265956,QC2,480.31033:1919812 481.31500:441520 482.31967:89358,78.95890:15287 86.17593:3831 92.20238:28955 135.82500:3176 138.38760:3614 140.01141:5743 155.62491:3562 196.03769:81083 214.04852:22915 283.26404:791995 332.36169:3652 354.15677:3947 480.30746:56807,11399683,9748613,26985090,29102804,6798184,20482588,10383011,5088950,27027334,23607422,9614682,7082329,14914112,8712227,6197358,4586616,26304642,28009538,28874021,12524996.59,9459823.799,1.582312742
Neg,2823,,3.516,480.31113,LPE 18:0a,LPE 18:0,[M-H]-,null,0.11,TRUE,6.828,480.3096,C23H48NO7P,LPE,BBYWOYAFBUOUFP-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2823,0,0,0.99,0.44,0.81,0.62,5,2,2.31,115648.6,QC3,480.31113:160855 481.31579:41054 482.32046:0,86.51244:3138 92.20102:27364 94.27285:3711 96.85439:2888 98.21867:3422 174.12152:3513 207.53532:3038 283.26437:107700 353.07120:3477,650978,909061,971114,966587,612520,863100,876554,511908,1148896,1063766,826504,492646,609605,802941,551073,415960,1614577,2058691,2223986,437022.9538,691444.2262,3.185445388
Neg,2791,,2.248,478.29471,LPE 18:1,LPE 18:1,[M-H]-,null,1,TRUE,6.366,478.29391,C23H46NO7P,LPE,PYVRVRFVLRNJLY-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2791,0,0,1,0.87,0.86,0.87,5,2,2.53,5233307,QC3,478.29465:55604304 479.29931:15321374 480.30398:10366612,75.15411:27853 78.95889:179898 84.50779:23932 92.20107:304579 98.69563:25653 99.16248:27916 106.89717:23854 110.63110:25375 122.29593:29693 140.01154:214192 152.99484:39604 158.83792:29238 196.03787:932264 209.26256:29346 214.04898:375556 245.90352:29675 281.24850:18734354 327.63171:26932 478.29446:644432,346286691,228238656,877226560,971114752,171069289,732597824,315364100,115869227,970802708,669582674,272512000,227931552,585002584,253851858,144661561,132491208,788263673,768308640,744194378,422132158.8,278368983.4,1.672611721
