Polarity,Alignment.ID,Peak.color.code,Average.Rt.min.,Average.Mz,Metabolite.name,Metabolite,Adduct.type,Post.curation.result,Fill..,MS.MS.assigned,Reference.RT,Reference.m.z,Formula,Ontology,INCHIKEY,SMILES,Annotation.tag..VS1.0.,RT.matched,m.z.matched,MS.MS.matched,Comment,Manually.modified.for.quantification,Manually.modified.for.annotation,Isotope.tracking.parent.ID,Isotope.tracking.weight.number,RT.similarity,m.z.similarity,Simple.dot.product,Weighted.dot.product,Reverse.dot.product,Matched.peaks.count,Matched.peaks.percentage,Total.score,S.N.average,Spectrum.reference.file.name,MS1.isotopic.spectrum,MS.MS.spectrum,QC_1x,QC_2x,QC_3x,QC_MSMS,XZ_100,XZ_101,XZ_102,XZ_103,XZ_104,XZ_83,XZ_84,XZ_85,XZ_86_PBS,XZ_87,XZ_88,XZ_89,XZ_90,XZ_91,XZ_92,XZ_93,XZ_94,XZ_95,XZ_96_PBS,XZ_97,XZ_98,XZ_99,X1,X1.1,ppm
Neg,2358,orange,6.253,534.3562,LPE 22:1a,LPE 22:1,[M-H]-,null,0.35,TRUE,7.434,534.35651,C27H54NO7P,LPE,XHNHVLOJRORARF-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2358,0,0,0.99,0.35,0.53,0.72,5,2,2.28,5975.97,QC_MSMS_neg_top80_1,534.35815:107702 535.36282:36364 536.36749:0,76.03390:3454 78.82539:4412 81.61440:4055 92.25523:4104 97.19135:3801 119.13491:3486 124.99928:3787 141.40485:4119 167.52728:3835 196.03801:6383 293.83673:4358 337.31195:41436 378.15451:4001 415.48770:4506 430.64444:4982 453.90704:4085,381004,431446,382910,459431,0,80104,115809,0,81669,29504,47778,3004,0,237689,0,0,34072,0,0,180106,0,192670,0,8048,0,0,102509.3195,151358.5822,0.580137033
Neg,2360,orange,6.45,534.35785,LPE 22:1b,LPE 22:1,[M-H]-,null,0.31,TRUE,7.434,534.35651,C27H54NO7P,LPE,XHNHVLOJRORARF-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2360,0,0,1,0.26,0.49,0.64,5,2,2.22,9343.94,QC_MSMS_neg_top80_1,534.35675:99708 535.36142:29891 536.36609:0,75.82188:3275 77.80730:3561 82.83547:3737 86.33692:4201 108.99744:3645 124.13022:3868 143.99828:3737 144.73322:3918 152.56453:4128 241.01741:3997 257.23505:4104 337.31253:44675 344.50629:5498 349.84930:5073 361.19684:4237 362.30981:4016 469.00876:4369,346820,361847,398194,514192,0,139118,175081,2946,153889,89503,126490,2882,0,202914,0,0,39253,0,0,213044,3321,213236,0,9032,3070,0,115185.8302,149746.2079,2.507689108
Pos,17205,orange,8.968,726.50586,PC 32:4|PC 14:0_18:4,PC 14:0_18:4,[M+H]+,null,0.88,TRUE,8.204,726.50677,C40H72NO8P,PC,SZQBOFQJPDNGHN-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17205,0,0,0.99,0.21,0.17,0.72,6,2,2.17,192.61,QC_MSMS_pos_top80_1,726.50513:10089669 727.50979:4275841 728.51446:23753940,77.07604:5005 81.06995:38445 83.08569:29215 85.10137:20640 86.09660:449931 87.22449:6292 93.07011:7184 95.08558:57254 97.10120:16528 98.98419:6004 100.06467:5094 101.45229:4650 104.10704:13406 107.08580:6757 109.10109:32044 111.11691:12937 114.73007:5154 121.10143:35412 123.11702:30059 124.99990:32933 135.11679:25165 137.13246:16397 146.98189:1706184 149.13290:14687 164.99258:19752 166.24707:6191 184.07346:1313246 188.00832:6570 211.20564:32902 219.21104:23171 237.22159:24532 285.24283:18656 313.27188:8194 378.33142:6495 413.20645:50783 439.22192:39902 449.47488:5897 450.29843:17722 476.31406:14744 485.52206:6958 498.29541:8033 509.18405:5885 521.45703:517356 524.09052:5946 543.43890:908793 545.18146:6954 591.36078:16292 647.42432:31204 667.43115:259850 726.36810:13272 726.50397:131633 726.56104:9074,48031611,34498914,72661683,142127960,1216718,22022623,33948215,1954665,15131765,28873557,13465908,2742422,1833,19583185,2370751,1897494,15668656,1519192,1348174,30755657,1799484,36940651,2477,5605271,2555914,995528,20681550.33,30819304.55,1.252569195
Pos,17623,orange,15.838,734.56836,PC 32:0|PC 16:0_16:0a,PC 16:0_16:0,[M+H]+,null,0.08,TRUE,9.788,734.5694,C40H80NO8P,PC,KILNVBDSWZSGLL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17623,0,0,0.99,0.69,0.83,0.51,4,2,2.33,12.53,QC_MSMS_pos_top80_1,734.56787:333511 735.57254:0 736.57721:0,75.47750:4910 76.17677:4645 77.01404:4568 77.13445:4723 79.25695:5203 80.82035:3976 86.09660:76593 87.08523:5280 92.50752:4703 99.92893:4571 104.10674:7616 106.01795:5200 109.04286:4500 110.78281:4589 111.67252:4805 124.99992:47426 167.03929:5066 168.87839:4810 175.65521:8161 184.07344:2058846 185.07687:46475 189.93002:5023 268.56552:5431 284.03665:5632 328.26889:7025 478.32895:8137 496.34052:6873 593.54059:17785 659.44202:6152 687.55316:6306 725.82196:5853 734.56262:9822,730711,1178577,903681,6509622,192779,171311,56554,310453,272848,58827,60096,332905,2194,99977,237753,231978,82629,119858,109832,146027,73795,203317,1998,21078,279216,226184,485161.603,1260231.429,1.415795431
Pos,18689,orange,10.493,758.57001,PC 34:2|PC 16:1_18:1a,PC 16:1_18:1,[M+H]+,null,0.31,TRUE,9.15,758.5694,C42H80NO8P,PC,RXPVDHQFHIMZPN-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,18689,0,0,1,0.69,0.85,0.43,4,1,1.66,29680,QC_MSMS_pos_top80_1,758.57001:889484864 759.57468:410664960 760.57934:111760768,77.54027:452502 83.73035:401795 86.09669:15098325 98.98437:2043575 101.55314:425646 104.10712:2681886 124.99993:9248861 128.40195:439878 128.41856:448250 137.92847:449514 143.60332:495133 184.07350:395668256 188.88158:507996 202.63181:546902 339.39337:523519 372.75613:623325 504.34567:537808 581.46539:617106 758.57166:1039881,2754298335,4512952004,4190397103,14552296391,537258039,973979066,2455337606,895307176,2224932622,1385208662,2442385085,2039319514,8012291,1550662955,1204112241,921047580,2058188453,950776054,508912839,1775476912,1360128156,2353132441,7133282,605614201,925681860,286016023,2056867957,2787766069,0.804145277
Pos,19609,orange,13.389,774.60132,PC 35:1|PC 17:0_18:1a,PC 17:0_18:1,[M+H]+,null,0.69,TRUE,10.281,774.60071,C43H84NO8P,PC,LMQIWULXFQHROL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,19609,0,0,1,0.56,0.67,0.43,6,1,1.59,206.44,QC_MSMS_pos_top80_1,774.60101:7500302 775.60568:3949176 776.61035:766704,79.59505:5222 81.07018:7517 83.08548:6317 86.09653:151930 91.05428:5653 92.24763:12909 93.07004:6063 95.08585:7730 97.06476:8952 98.98413:13627 104.10709:25768 107.08594:9166 109.10128:7940 111.09184:10934 117.91600:6185 119.34761:4728 120.96632:59236 121.10117:6896 124.99997:80658 135.11691:6613 145.99763:10198 164.00839:79567 167.97971:12697 173.11366:5717 184.07344:3521190 185.07684:37456 186.07759:16321 230.75600:5502 241.35335:6351 251.61783:5812 262.80142:6390 293.93045:6578 307.30032:27364 311.39267:7312 313.27469:8154 336.40601:5497 339.28925:6894 346.01520:6764 359.37973:6247 403.41379:6753 406.98639:5556 445.26929:6395 463.22260:33787 473.99976:6308 556.39246:6071 564.39465:6492 611.54053:6215 633.52130:59430 651.53296:11699 693.34241:6325 701.30695:6540 731.49768:85697 774.53143:60359 774.60187:15807,16910813,26247860,70085702,117343161,11205325,6636740,5510340,13058780,10399893,2089704,4584059,16099650,6134,2657471,5048772,6583143,11436896,8113972,5297396,14483573,10377252,8837727,3835,1069553,15193750,9143182,15324026.36,24759536.82,0.787502506
Pos,19916,orange,10.544,780.55219,PC 36:5|PC 16:1_20:4b,PC 16:1_20:4,[M+H]+,null,0.88,TRUE,8.741,780.55377,C44H78NO8P,PC,NJKOHDXHBBUJBZ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,19916,0,0,0.99,0.13,0.12,0.78,6,2,2.17,1104.9,QC_MSMS_pos_top80_1,780.55194:31058508 781.55661:10369005 782.56128:93274160,81.07016:90370 83.08576:75228 85.10123:17529 86.09663:856794 88.55607:15452 92.24808:35701 95.08566:68981 97.10134:63372 99.66666:16354 107.08565:37562 109.10157:35536 111.08073:40965 111.11704:29057 121.10143:82884 123.11705:60168 125.00011:30526 135.11684:113519 137.13272:33933 146.98193:3298960 149.13258:34491 152.56618:17151 156.55241:14879 161.66472:16041 163.14803:17065 164.99249:45204 175.71054:19557 184.07350:1204721 188.27637:20338 191.28482:18415 196.52228:15487 207.85207:18732 219.21104:44446 237.22154:32092 265.25259:61123 339.28992:96151 342.53357:20019 368.38040:16130 386.47961:17934 413.20602:19548 417.06870:16712 439.22314:61555 441.23801:16532 467.25327:110970 476.31552:40724 526.32874:25563 575.50397:846837 597.48608:1863096 697.73694:17587 721.47791:567938 780.55182:242924,180628535,177623820,192257977,725923245,127166487,195240306,58920500,100463206,43352312,207248374,117394232,148497802,339253,58854633,71630569,64084244,114609754,91153939,66277411,192100857,112231778,180915023,311673,72750684,71982577,127900404,134609984.3,134626592.1,2.024203919
Pos,21711,orange,11.028,810.60132,PC 38:4|PC 18:1_20:3b,PC 18:1_20:3,[M+H]+,null,0.81,TRUE,9.564,810.60071,C46H84NO8P,PC,TWXNOZDNXVHOLP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,21711,0,0,1,0.68,0.85,0.44,4,1,1.66,3455.46,QC_MSMS_pos_top80_1,810.60150:57912012 811.60617:31073752 812.61084:8594763,76.33763:25033 83.43885:23097 86.09664:896179 92.96304:27230 94.95818:23654 98.62791:22784 98.98435:53016 102.42336:26193 104.10732:131028 109.26674:24517 124.99999:492763 140.24734:32319 146.98204:46185 148.02028:26648 150.92413:27866 184.07352:19968408 185.07684:119816 231.03258:26238 374.52814:33811 522.35498:38092 541.17468:31539 595.60522:28823 695.60571:31954 733.10358:32207 810.60040:74988,121958316,420438673,538692559,1034732003,102700313,252327534,352078088,41629915,332290913,258405119,389465231,32920786,160131,37387545,96600111,95346733,154946827,25735233,69644404,302558951,95779828,381887859,48663,61852318,96864354,105405513,207763766.1,226298253.8,0.752528332
Pos,21825,orange,12.137,812.61719,PC 38:3|PC 18:1_20:2a,PC 18:1_20:2,[M+H]+,null,0.96,TRUE,10.003,812.61639,C46H86NO8P,PC,MGYXVNKVMWUCEN-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,21825,0,0,1,0.64,0.84,0.4,6,1,1.63,973.52,QC_MSMS_pos_top80_1,812.61707:55981784 813.62173:25839300 814.62640:7665216,83.28507:30458 86.09663:991220 92.24786:68173 98.98442:32549 104.10725:133459 119.12092:30959 120.96619:93763 124.99998:572116 176.79546:32577 184.07352:26006170 185.07649:145277 186.07782:73120 203.77312:30750 207.99858:384174 281.26407:32955 375.14886:34927 381.73404:33524 433.99725:35168 485.79175:31225 491.85123:32206 548.37067:71457 603.10516:36970 605.55139:70696 651.29993:34403 810.06506:38151 812.51984:58516 812.61505:62366 814.57434:35347,597330883,317934914,277527781,724458717,63445423,36013943,224780981,33847603,171142304,94774766,88837027,32784060,96236,127062354,70667102,63710390,62247878,51435255,56106884,119888035,33001145,230643505,29442,10325810,53743442,67732875,138829567.5,175951663.2,0.984474359
Pos,22075,orange,16.194,816.64911,PC 38:1|PC 16:0_22:1b,PC 16:0_22:1,[M+H]+,null,0.92,TRUE,12.001,816.64771,C46H90NO8P,PC,IIVNVBKTUYAZNY-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCCCC=CCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,22075,0,0,0.99,0.56,0.85,0.3,6,1,1.57,84.07,QC_MSMS_pos_top80_1,816.64966:2506537 817.65433:1332502 818.65899:400970,77.38477:4673 78.47005:5304 80.14561:5076 82.82121:5455 86.09656:49589 88.85929:5598 92.71462:5910 95.30054:4782 98.98437:5224 100.75382:5941 104.10728:10189 111.69750:5694 115.05309:5026 120.76703:6230 124.99986:37341 144.08682:5362 184.07346:1483944 185.07684:14676 192.97893:6672 195.23471:5565 202.92238:5457 245.88203:5230 247.29578:5472 284.88489:5626 289.67740:7264 350.02911:5911 372.68942:5544 400.67526:6151 444.68320:6858 477.12515:5892 603.88080:5740 612.09192:6264 689.72839:6559 772.77032:6284 792.55078:7032,11161741,17268428,22168503,46258048,1533408,13113625,8685361,2595230,3772882,12909703,9664517,2420977,0,12930964,4195990,2363279,11683607,2122719,1483275,20982322,2575554,20720138,2161,3885804,2255986,1950350,9180945.038,10262493.96,1.714325508
Pos,22740,orange,14.764,828.64899,PC 39:2|PC 18:1_21:1,PC 18:1_21:1,[M+H]+,null,0.92,TRUE,12.321,828.64771,C47H90NO8P,PC,AIZWNUDQRQRQTR-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCCCCC=CCC=CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,22740,0,0,1,0.51,0.62,0.3,6,1,1.51,14.84,QC_MSMS_pos_top80_1,828.64905:1210963 829.65372:616284 830.65838:263842,75.45891:4676 75.61822:5605 79.99556:4941 82.72997:5205 85.85499:4829 86.09648:27426 124.99991:8014 138.37447:5644 140.90039:5038 146.29752:5527 164.00868:5862 184.07352:562230 184.54861:5257 212.55959:4943 214.73077:5481 288.83667:5666 356.63403:6550 369.12973:6206 428.78705:6327 511.93927:6205 517.54510:5857 544.80096:6413 569.91565:6554 635.20667:6334 682.56946:6835 828.57324:8481,2565863,6548738,9181461,25235604,2022232,895274,2492543,1345134,2176122,2089051,2011676,1316595,0,3236118,2581636,611246,1624253,1701552,1268984,3235780,2484656,2277774,0,618317,1274546,1741593,3097567.289,4900841.7,1.544685377
Pos,23184,orange,11.778,836.61707,PC 40:5|PC 20:1_20:4,PC 20:1_20:4,[M+H]+,null,0.85,TRUE,10.26,836.61639,C48H86NO8P,PC,SFSJJONFWFZOGW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCC=CCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,23184,0,0,1,0.64,0.85,0.39,6,1,1.63,1446.82,QC_MSMS_pos_top80_1,836.61670:18698732 837.62137:10130052 838.62603:3197238,80.46073:8772 85.84288:10573 86.09666:384145 90.44127:8872 92.24435:21541 95.14890:9687 98.98429:32266 100.91662:9896 102.05518:56755 103.35340:10437 104.10734:68560 125.00003:176333 175.74426:10486 184.07353:8713351 185.07623:9270 201.61723:10716 207.54831:11024 207.99846:35066 214.18420:12376 218.29524:9742 303.33447:9919 367.78818:11248 498.27890:11897 550.38562:19144 836.61847:19391,180281465,101782583,90587792,211379105,34324965,16853804,60965844,28382264,23000258,54025941,41028419,39605574,20340,55227654,30803087,34787170,53785666,27048437,35586140,56574326,42743143,48786857,19841,11683850,20683311,36191082,51390727.55,48640904.15,0.812797846
Pos,24654,orange,12.289,862.63214,PC 42:6|PC 20:3_22:3,PC 20:3_22:3,[M+H]+,null,0.54,TRUE,10.419,862.63202,C50H88NO8P,PC,VNGIHFKHGBQSPL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCC=CCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,24654,0,0,1,0.63,0.85,0.33,4,1,1.6,750.92,QC_MSMS_pos_top80_1,862.63232:4653696 863.63699:2650205 864.64166:1073370,85.05221:5298 86.09661:77316 98.78241:6401 98.98434:11367 104.10700:16802 124.99985:38521 145.00990:6308 150.23064:6439 150.41310:5985 153.54161:5552 157.37210:5589 178.54901:5954 184.07347:1890568 202.75710:5631 274.67874:6648 299.23697:5683 304.49802:5191 312.88443:6850 321.62378:6456 347.35754:5519 439.96790:6805 464.78940:5906 486.46881:5839 513.69824:6788 674.93494:7145,29977047,24081934,35091469,45204981,86750,21210315,27933913,600084,23186926,9493388,18334587,133931,0,9806686,251251,78612,16980206,392120,150874,19179362,79375,13611866,0,6359236,198441,135223,11636868.32,13274773.92,0.139109142
Pos,24767,orange,13.381,864.64886,PC 42:5|PC 18:1_24:4,PC 18:1_24:4,[M+H]+,null,0.62,TRUE,10.9,864.64771,C50H90NO8P,PC,OYPYYNMZWRZXKD-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCC=CCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,24767,0,0,1,0.61,0.81,0.41,6,1,1.62,94.91,QC_MSMS_pos_top80_1,864.64850:4816462 865.65317:2530906 866.65783:844940,75.57202:4748 75.69502:5321 85.78526:6649 86.09660:96540 87.04705:6388 91.81196:5415 91.93188:5538 100.21516:5404 102.05522:12113 104.10707:16798 107.42957:5726 119.10826:6471 119.44783:5620 121.28104:5447 122.32746:5535 124.46432:6215 124.99997:59842 143.53307:5782 160.01736:5535 164.08005:5448 165.40805:5511 167.97968:7134 184.07346:2097679 264.61832:5948 303.74384:5756 342.46625:6175 353.81442:6337 535.24054:7625 573.80176:6887 605.56592:8320 620.46667:8344 664.98553:6391 736.33966:6458 746.50659:8726 796.52026:24132 864.65063:7465,33206490,10602462,37039991,75746974,229875,3652052,8475522,602862,14009943,5107514,6300371,222558,0,3713012,1317417,287474,9685016,143469,146791,9126836,88341,7389746,0,1080898,608765,283078,8810286.842,16617071.4,1.330021449
Pos,21155,orange,16.741,800.61786,PE 40:2|PE 16:0_24:2,PE 16:0_24:2,[M+H]+,null,0.46,TRUE,12.107,800.61639,C45H86NO8P,PE,XKHVUVBUSFQMDX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCC=CCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,21155,0,0,0.99,0.27,0.46,0.69,3,1,1.59,17.42,QC_MSMS_pos_top80_1,800.61835:473615 801.62301:252354 802.62768:73766,75.18710:5366 83.69547:4414 89.27818:6082 90.66456:4390 95.08549:7407 101.67105:5707 129.37772:6024 137.16678:5235 138.89665:5222 175.54364:5389 184.87688:5645 185.55379:5093 213.12952:4930 215.26437:5461 233.76804:5512 236.22708:5829 240.21233:5251 351.28201:5997 407.02969:5529 659.59882:43758,3628150,1891304,4342923,6033862,110022,2762959,4305312,317866,2741687,2525214,1167784,83468,0,718773,134119,152261,697894,365911,87835,2512232,120379,2314163,2479,330768,79601,97169,1443236.021,1701677.258,1.836085319
Neg,5557,orange,9.012,759.52081,PG 35:2|PG 17:1_18:1,PG 17:1_18:1,[M-H]-,null,0.35,TRUE,8.237,759.51819,C41H77O10P,PG,XSAFRXKUAFDXEW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,5557,0,0,0.98,0.59,0.64,0.67,7,2,2.33,50890.64,QC_MSMS_neg_top80_1,759.52118:985587 760.52585:534068 761.53051:362332,78.95898:5861 91.03635:5429 92.25259:10839 96.90498:4935 98.97604:4938 109.87538:5095 152.99611:20375 175.33730:4864 182.74722:6022 218.07857:5976 237.89456:5018 253.21797:55894 254.22272:21194 267.23315:342340 268.23730:11909 281.24847:311855 295.26401:22874 298.03021:5612 406.59720:6337 426.42255:5766 518.23279:6534 557.95215:6813 759.51605:15674,2954059,3471910,3027351,3714243,363106,557056,149703,660485,64975,615500,198842,189631,0,498343,382089,64173,230555,132113,41791,164295,55151,144932,0,3490,52445,65305,684674.6991,1156564.908,3.449555303
Neg,5810,orange,8.254,769.50464,PG 36:4|PG 16:1_20:3,PG 16:1_20:3,[M-H]-,null,0.54,TRUE,8.09,769.5025,C42H75O10P,PG,DCYJBJRBFNHBEM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,5810,0,0,0.99,0.25,0.37,0.49,7,2,2.12,7.74,QC_MSMS_neg_top80_1,769.50507:378282 770.50973:249025 771.51440:99920,85.25964:4786 87.55828:5829 98.66994:5319 116.44063:5621 124.99963:7811 145.68658:4650 152.99649:7364 175.23364:5389 196.79872:5350 207.04646:4991 228.94077:4794 241.66757:5126 253.21756:47377 267.24518:5678 277.21817:7208 279.23239:36298 305.24927:38190 335.52023:5627 398.59232:6075 409.15775:5635 470.76233:5533 513.23236:5608 582.29413:5608,2104503,2090007,2271334,10555055,379303,1126465,1636711,145190,1331109,631649,655926,215046,0,525629,322210,238360,968170,411369,181360,610619,72307,987823,0,132297,148737,202529,1074757.998,2050399.104,2.781017605
Neg,6154,orange,8.77,783.51654,PG 37:4|PG 18:1_19:3,PG 18:1_19:3,[M-H]-,null,0.08,TRUE,8.485,783.51819,C43H77O10P,PG,FVRVDWDUKHLQTO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6154,0,0,0.99,0.16,0.27,0.49,7,2,2.09,40256.76,QC_MSMS_neg_top80_1,783.51654:96125 784.52121:0 785.52588:0,80.74889:4741 83.80748:4583 84.45571:5151 103.29674:4990 152.99620:9301 170.57603:6454 177.43962:5055 181.83574:5988 241.21846:9742 248.06427:5263 251.60551:5399 252.16666:4976 253.21834:10270 263.77643:5486 281.24927:20305 291.23291:18947 303.23297:7704 304.23666:12641 305.24860:7255 416.91626:6134 461.63947:6207,491209,581003,229130,1570374,75892,267899,238807,144556,69727,183170,167241,106248,0,253269,97669,39812,131120,123213,21042,283287,35126,195951,0,9849,55263,138621,211903.0801,310703.1654,2.105886017
Neg,6541,orange,9.332,797.53748,PG 38:4|PG 18:1_20:3b,PG 18:1_20:3,[M-H]-,null,0.62,TRUE,8.33,797.53381,C44H79O10P,PG,FGLCTGHXZAQEIH-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6541,0,0,0.98,0.56,0.62,0.72,7,2,2.34,76.02,QC_MSMS_neg_top80_1,797.53668:1452072 798.54135:646545 799.54602:351454,90.39729:5315 92.25593:5234 106.87706:5244 108.98111:4797 111.04916:5057 111.07186:4842 141.45662:5962 152.99634:23955 219.99586:5438 231.56685:5178 246.90457:5200 253.21849:12425 263.62186:5105 277.21689:6718 279.23300:20858 280.23932:6008 281.24844:209580 305.24930:220943 307.26395:10763 344.28372:6106 390.70551:6810 403.57782:5773 450.95798:5574 475.35593:6086 507.74506:5756 526.13770:6352 545.55853:6933 745.35254:6034 751.67865:5666 797.53625:18555,8153650,4410729,10076993,13187113,226851,5671754,5699585,899490,5113327,2253888,4320156,223453,3570,3650878,552827,130686,4654082,163290,339813,4817617,331923,5849848,0,734858,252152,227575,3151773.341,3533899.173,4.601685789
